buy_in,multiplier,position,result,cev,adjusted_cev
2.0,2.0,3,-2.0,-300,-144.37255
2.0,2.0,1,2.0,600,126.15213
2.0,2.0,3,-2.0,-300,-39.746645
2.0,2.0,1,2.0,600,32.92712
2.0,10.0,3,-2.0,-300,108.10559999999998
2.0,4.0,3,-2.0,-300,-221.19437499999998
2.0,3.0,1,4.0,600,-64.76119
2.0,3.0,1,4.0,600,57.338089999999966
2.0,3.0,1,4.0,600,-29.67020400000007
2.0,2.0,3,-2.0,-300,12.861069999999984
2.0,2.0,3,-2.0,-300,44.31179999999995
2.0,2.0,3,-2.0,-300,-157.737222
2.0,2.0,1,2.0,600,201.6755799999999
2.0,3.0,2,-2.0,-300,-128.802414
2.0,2.0,2,-2.0,-300,-254.58984
2.0,2.0,2,-2.0,-300,-300.0
2.0,5.0,1,8.0,600,113.12472799999998
2.0,3.0,2,-2.0,-300,468.192618
2.0,2.0,3,-2.0,-300,68.24333000000001
2.0,2.0,1,2.0,600,528.847524
2.0,3.0,3,-2.0,-300,-125.58107999999999
2.0,4.0,2,-2.0,-300,-117.04080000000002
2.0,2.0,2,-2.0,-300,106.53669000000002
2.0,3.0,2,-2.0,-300,231.24772000000002
2.0,4.0,3,-2.0,-300,-44.56806
2.0,2.0,3,-2.0,-300,-228.86248
2.0,2.0,2,-2.0,-300,-247.657356
2.0,3.0,2,-2.0,-300,-69.72660000000002
2.0,3.0,3,-2.0,-300,100.75066
2.0,2.0,3,-2.0,-300,-22.734440000000006
2.0,2.0,1,2.0,600,128.95806
2.0,2.0,2,-2.0,-300,379.53764999999987
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-55.28702999999999
2.0,3.0,1,4.0,600,68.14483000000001
2.0,3.0,2,-2.0,-300,127.61764999999994
2.0,2.0,2,-2.0,-300,-301.2046999999999
2.0,2.0,2,-2.0,-300,-237.10801699999993
2.0,5.0,2,-2.0,-300,-64.48756
2.0,2.0,1,2.0,600,34.67142999999996
2.0,2.0,3,-2.0,-300,-30.58906800000001
2.0,3.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-437.587936
2.0,2.0,1,2.0,600,-47.90089000000012
2.0,3.0,1,4.0,600,-31.447600000000023
2.0,2.0,2,-2.0,-300,220.85462
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,309.16731999999996
2.0,2.0,3,-2.0,-300,-108.16639999999998
2.0,2.0,3,-2.0,-300,-300.0
2.0,3.0,2,-2.0,-300,-63.64447999999999
2.0,2.0,3,-2.0,-300,-300.0
2.0,3.0,1,4.0,600,278.73307
2.0,2.0,1,2.0,600,544.61424
2.0,2.0,2,-2.0,-300,79.44963000000001
2.0,3.0,3,-2.0,-300,-7.397400000000005
2.0,2.0,1,2.0,600,157.52676400000001
2.0,2.0,2,-2.0,-300,89.24314000000004
2.0,5.0,2,-2.0,-300,-156.65445
2.0,2.0,2,-2.0,-300,70.34438
2.0,3.0,3,-2.0,-300,0.06586000000004333
2.0,2.0,2,-2.0,-300,-62.187359999999956
2.0,2.0,1,2.0,600,-163.89996999999997
2.0,2.0,2,-2.0,-300,-45.22692000000001
2.0,2.0,3,-2.0,-300,-300.0
2.0,5.0,2,-2.0,-300,0.9861199999999712
2.0,4.0,2,-2.0,-300,-150.14144
2.0,3.0,3,-2.0,-300,-185.6688
2.0,3.0,2,-2.0,-300,-309.29224000000005
2.0,2.0,3,-2.0,-300,118.77902999999998
2.0,2.0,1,2.0,600,168.49136000000007
2.0,2.0,3,-2.0,-300,-157.67568
2.0,2.0,3,-2.0,-300,-153.2226
2.0,3.0,1,4.0,600,440.905608
2.0,10.0,2,-2.0,-300,-158.632928
2.0,2.0,3,-2.0,-300,28.603520000000003
2.0,2.0,2,-2.0,-300,-94.49925999999999
2.0,2.0,1,2.0,600,74.683536
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-540.72262
2.0,2.0,2,-2.0,-300,81.06138000000007
2.0,2.0,2,-2.0,-300,-165.69381299999998
2.0,3.0,3,-2.0,-300,19.0428
2.0,3.0,3,-2.0,-300,238.50114999999994
2.0,4.0,3,-2.0,-300,-126.85560000000001
2.0,2.0,3,-2.0,-300,-299.59008
2.0,2.0,3,-2.0,-300,22.016369999999995
2.0,2.0,3,-2.0,-300,48.44746000000003
2.0,3.0,3,-2.0,-300,61.744145
2.0,2.0,3,-2.0,-300,-46.87487999999999
2.0,3.0,2,-2.0,-300,-290.49292
2.0,5.0,2,-2.0,-300,1.4674519999999234
2.0,2.0,2,-2.0,-300,-6.738080000000025
2.0,2.0,1,2.0,600,80.70821999999998
2.0,2.0,3,-2.0,-300,7.983479999999986
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-98.98059000000006
2.0,3.0,2,-2.0,-300,-378.21177
2.0,2.0,3,-2.0,-300,-45.337199999999996
2.0,2.0,2,-2.0,-300,-112.56103000000003
2.0,4.0,3,-2.0,-300,-10.911760000000001
2.0,2.0,2,-2.0,-300,-60.234060000000085
2.0,4.0,2,-2.0,-300,-10.22935000000001
2.0,2.0,1,2.0,600,50.46413
2.0,2.0,2,-2.0,-300,153.93552
2.0,2.0,2,-2.0,-300,2.9229050000000143
2.0,2.0,1,2.0,600,-55.55265800000004
2.0,2.0,2,-2.0,-300,-326.2231799999999
2.0,2.0,3,-2.0,-300,-165.92785999999998
2.0,3.0,3,-2.0,-300,30.912800000000004
2.0,2.0,3,-2.0,-300,-155.09341999999998
2.0,5.0,3,-2.0,-300,-127.13842000000002
2.0,2.0,1,2.0,600,379.915827
2.0,5.0,2,-2.0,-300,-109.29724000000002
2.0,3.0,3,-2.0,-300,-111.92509000000001
2.0,2.0,2,-2.0,-300,-100.58736000000002
2.0,3.0,2,-2.0,-300,-175.61040000000003
2.0,2.0,2,-2.0,-300,-169.82034
2.0,2.0,3,-2.0,-300,-56.808674999999994
2.0,2.0,2,-2.0,-300,187.54773000000006
2.0,3.0,2,-2.0,-300,-245.43062000000003
2.0,4.0,1,6.0,600,203.62572000000006
2.0,2.0,1,2.0,600,296.3318
2.0,2.0,1,2.0,600,120.73213999999996
2.0,4.0,2,-2.0,-300,-62.581087999999966
2.0,2.0,1,2.0,600,114.46243000000001
2.0,2.0,2,-2.0,-300,311.09815
2.0,4.0,1,6.0,600,-96.51938500000006
2.0,4.0,2,-2.0,-300,436.86214
2.0,3.0,3,-2.0,-300,-275.00729
2.0,4.0,1,6.0,600,-103.72291600000005
2.0,2.0,1,2.0,600,-65.79305999999997
2.0,2.0,2,-2.0,-300,-126.67967999999999
2.0,3.0,1,4.0,600,382.55855999999994
2.0,3.0,2,-2.0,-300,-213.49253999999996
2.0,2.0,1,2.0,600,185.03873999999996
2.0,2.0,2,-2.0,-300,-158.15922
2.0,2.0,2,-2.0,-300,-7.28401000000008
2.0,2.0,1,2.0,600,36.562719999999956
2.0,3.0,3,-2.0,-300,-12.326819999999998
2.0,3.0,1,4.0,600,63.25467499999991
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,-300.0
2.0,4.0,3,-2.0,-300,-54.42412
2.0,2.0,1,2.0,600,342.83837000000005
2.0,2.0,3,-2.0,-300,-107.80344000000002
2.0,3.0,2,-2.0,-300,-118.46172000000001
2.0,2.0,3,-2.0,-300,-118.28358
2.0,3.0,2,-2.0,-300,-355.98132
2.0,4.0,1,6.0,600,600.0
2.0,2.0,2,-2.0,-300,-78.11513000000005
2.0,2.0,2,-2.0,-300,-300.0
2.0,2.0,3,-2.0,-300,-175.9035
2.0,2.0,1,2.0,600,236.7117
2.0,3.0,2,-2.0,-300,16.304889999999986
2.0,2.0,1,2.0,600,-26.418359999999893
2.0,2.0,2,-2.0,-300,-108.58038999999997
2.0,5.0,3,-2.0,-300,-156.738
2.0,2.0,2,-2.0,-300,-187.41688
2.0,3.0,3,-2.0,-300,-300.0
2.0,4.0,3,-2.0,-300,-300.0
2.0,2.0,1,2.0,600,-304.09431000000006
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,-300.0
2.0,3.0,3,-2.0,-300,-287.9492
2.0,2.0,2,-2.0,-300,-173.8134799999999
2.0,3.0,1,4.0,600,460.39311999999995
2.0,3.0,3,-2.0,-300,-29.47248000000002
2.0,2.0,3,-2.0,-300,-85.11249999999998
2.0,3.0,3,-2.0,-300,-89.23359999999997
2.0,3.0,2,-2.0,-300,-168.88757400000003
2.0,2.0,3,-2.0,-300,-300.0
2.0,2.0,2,-2.0,-300,128.23491000000013
2.0,4.0,2,-2.0,-300,-278.19582
1.0,3.0,1,2.0,600,232.61197200000004
1.0,2.0,2,-1.0,-300,249.53746399999994
1.0,2.0,2,-1.0,-300,-298.46416
1.0,2.0,1,1.0,600,600.0
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,115.79579999999999
1.0,2.0,3,-1.0,-300,-26.51339999999999
1.0,3.0,1,2.0,600,199.7475700000001
1.0,2.0,1,1.0,600,478.41441
1.0,4.0,1,3.0,600,468.91594999999995
1.0,2.0,1,1.0,600,125.30248
1.0,3.0,1,2.0,600,-87.76147000000009
1.0,2.0,3,-1.0,-300,-146.60622
1.0,2.0,3,-1.0,-300,-136.22308
1.0,2.0,3,-1.0,-300,118.82289999999995
1.0,2.0,2,-1.0,-300,-136.97373
1.0,2.0,2,-1.0,-300,-103.42908
1.0,2.0,2,-1.0,-300,11.992239999999981
1.0,2.0,2,-1.0,-300,-449.3775
1.0,3.0,1,2.0,600,214.08406000000002
1.0,4.0,2,-1.0,-300,-162.14339999999999
1.0,2.0,2,-1.0,-300,-581.348148
1.0,5.0,1,4.0,600,701.6771
1.0,2.0,1,1.0,600,270.01482
1.0,3.0,2,-1.0,-300,128.80145
1.0,2.0,2,-1.0,-300,-300.0
1.0,4.0,2,-1.0,-300,-247.6317
1.0,2.0,1,1.0,600,214.07828999999995
1.0,2.0,2,-1.0,-300,-36.42551
1.0,2.0,1,1.0,600,334.35060000000004
1.0,2.0,2,-1.0,-300,-108.48629999999997
1.0,3.0,1,2.0,600,221.65657
1.0,2.0,1,1.0,600,104.17263000000003
1.0,4.0,3,-1.0,-300,-191.64661
1.0,3.0,1,2.0,600,-217.32623000000012
1.0,2.0,2,-1.0,-300,163.51039600000001
1.0,2.0,1,1.0,600,184.8145
1.0,3.0,1,2.0,600,28.89244000000008
1.0,2.0,2,-1.0,-300,107.17676999999998
1.0,3.0,2,-1.0,-300,-142.10435999999999
1.0,2.0,1,1.0,600,-315.18012000000004
1.0,2.0,3,-1.0,-300,46.58207999999996
1.0,3.0,1,2.0,600,600.0
1.0,2.0,2,-1.0,-300,-261.72384
1.0,2.0,3,-1.0,-300,-188.60344
1.0,4.0,3,-1.0,-300,210.48568
1.0,3.0,2,-1.0,-300,-301.774785
1.0,2.0,1,1.0,600,256.08027000000004
1.0,2.0,3,-1.0,-300,-180.74208000000002
1.0,3.0,2,-1.0,-300,-234.72638
1.0,5.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-124.86321999999998
1.0,2.0,1,1.0,600,256.30582400000003
1.0,4.0,1,3.0,600,284.89101360000006
1.0,3.0,1,2.0,600,-27.01537000000002
1.0,2.0,2,-1.0,-300,-477.58277999999996
1.0,2.0,2,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,350.91692
1.0,3.0,2,-1.0,-300,-77.27514
1.0,2.0,2,-1.0,-300,-6.990949999999975
1.0,2.0,2,-1.0,-300,-118.80624
1.0,2.0,3,-1.0,-300,-153.79377000000002
1.0,3.0,1,2.0,600,188.97145000000003
1.0,2.0,1,1.0,600,212.59300000000007
1.0,4.0,1,3.0,600,-71.14095999999995
1.0,3.0,1,2.0,600,600.0
1.0,2.0,1,1.0,600,106.10701000000003
1.0,2.0,1,1.0,600,175.56983999999994
1.0,2.0,2,-1.0,-300,-61.49199999999996
1.0,4.0,3,-1.0,-300,117.75493500000005
1.0,4.0,2,-1.0,-300,3.6561100000000124
1.0,2.0,2,-1.0,-300,-323.12236
1.0,4.0,3,-1.0,-300,147.94914999999997
1.0,3.0,1,2.0,600,-409.59925999999996
1.0,4.0,3,-1.0,-300,-61.401340000000005
1.0,2.0,1,1.0,600,-157.72313999999997
1.0,3.0,1,2.0,600,232.16510000000002
1.0,2.0,3,-1.0,-300,-284.3994
1.0,2.0,3,-1.0,-300,-64.21555999999998
1.0,2.0,3,-1.0,-300,-128.80374
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,-180.69796000000008
1.0,2.0,1,1.0,600,182.31428000000008
1.0,3.0,2,-1.0,-300,226.21430399999997
1.0,5.0,3,-1.0,-300,-87.012
1.0,10.0,1,9.0,600,500.42
1.0,2.0,1,1.0,600,136.27258799999998
1.0,2.0,1,1.0,600,302.64164000000005
1.0,2.0,3,-1.0,-300,-71.15968
1.0,2.0,1,1.0,600,90.21777999999995
1.0,3.0,1,2.0,600,309.72664
1.0,2.0,1,1.0,600,957.6113640000001
1.0,2.0,3,-1.0,-300,-241.34756
1.0,2.0,2,-1.0,-300,229.81143599999996
1.0,2.0,2,-1.0,-300,-40.96940000000001
1.0,2.0,2,-1.0,-300,497.05338000000006
1.0,2.0,3,-1.0,-300,-264.624
1.0,2.0,1,1.0,600,199.11321800000002
1.0,2.0,3,-1.0,-300,-43.41057000000001
1.0,2.0,3,-1.0,-300,-192.195646
1.0,2.0,3,-1.0,-300,-156.87376
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,211.25609
1.0,2.0,2,-1.0,-300,-104.38480000000001
1.0,5.0,2,-1.0,-300,103.39178400000003
1.0,3.0,1,2.0,600,102.50991999999997
1.0,2.0,3,-1.0,-300,-261.37937999999997
1.0,4.0,2,-1.0,-300,113.14699999999999
1.0,5.0,3,-1.0,-300,-112.7081
1.0,2.0,2,-1.0,-300,-192.7
1.0,3.0,1,2.0,600,116.01228000000003
1.0,2.0,1,1.0,600,-307.9502400000001
1.0,2.0,1,1.0,600,600.0
1.0,3.0,2,-1.0,-300,-181.416438
1.0,2.0,1,1.0,600,-14.322940000000067
1.0,3.0,2,-1.0,-300,46.22342999999995
1.0,4.0,2,-1.0,-300,42.51931999999999
1.0,3.0,1,2.0,600,222.85391
1.0,2.0,1,1.0,600,178.34598000000003
1.0,2.0,1,1.0,600,-140.69320000000005
1.0,2.0,3,-1.0,-300,110.39130000000004
1.0,3.0,1,2.0,600,477.23602000000005
1.0,3.0,2,-1.0,-300,-111.93582
1.0,3.0,2,-1.0,-300,145.90800000000002
1.0,2.0,3,-1.0,-300,-95.60183
1.0,3.0,2,-1.0,-300,58.849369999999965
1.0,3.0,1,2.0,600,206.98208999999997
1.0,2.0,1,1.0,600,-1.7058999999999287
1.0,3.0,3,-1.0,-300,169.14092
1.0,2.0,2,-1.0,-300,-61.928082000000046
1.0,4.0,1,3.0,600,387.12039500000003
1.0,2.0,1,1.0,600,-236.43300000000005
1.0,3.0,1,2.0,600,125.88512999999998
1.0,2.0,2,-1.0,-300,-461.49555399999997
1.0,3.0,2,-1.0,-300,-151.02052
1.0,2.0,2,-1.0,-300,70.470372
1.0,3.0,1,2.0,600,394.69490999999994
1.0,2.0,2,-1.0,-300,41.66609
1.0,2.0,1,1.0,600,-201.35018000000008
1.0,3.0,1,2.0,600,585.95454
1.0,3.0,3,-1.0,-300,-180.98149999999998
1.0,2.0,2,-1.0,-300,50.33171999999999
1.0,4.0,2,-1.0,-300,-99.36777999999998
1.0,3.0,1,2.0,600,118.98210000000006
1.0,2.0,2,-1.0,-300,-303.1675639999999
1.0,5.0,1,4.0,600,312.8102
1.0,3.0,1,2.0,600,67.93200000000002
1.0,2.0,2,-1.0,-300,-261.206
1.0,2.0,3,-1.0,-300,106.67057599999998
1.0,3.0,2,-1.0,-300,-125.97647999999998
1.0,2.0,2,-1.0,-300,35.68353000000002
1.0,2.0,1,1.0,600,147.4627
1.0,2.0,2,-1.0,-300,-64.91002
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,194.16560000000004
1.0,3.0,3,-1.0,-300,-27.42192
1.0,4.0,3,-1.0,-300,4.394400000000019
1.0,2.0,2,-1.0,-300,-136.22308
1.0,2.0,2,-1.0,-300,1.9888279999999412
1.0,3.0,3,-1.0,-300,-122.40216000000001
1.0,3.0,2,-1.0,-300,398.79343199999994
1.0,3.0,2,-1.0,-300,67.00450000000001
1.0,4.0,3,-1.0,-300,-99.43343999999999
1.0,3.0,1,2.0,600,418.83584499999995
1.0,2.0,2,-1.0,-300,-85.07808
1.0,2.0,2,-1.0,-300,137.18454999999994
1.0,2.0,1,1.0,600,57.046355000000034
1.0,2.0,3,-1.0,-300,-24.261349999999993
1.0,3.0,2,-1.0,-300,2.353520000000003
1.0,2.0,3,-1.0,-300,-77.20725999999999
1.0,2.0,2,-1.0,-300,-115.25021999999996
1.0,3.0,2,-1.0,-300,-273.02244
1.0,2.0,2,-1.0,-300,-360.89144200000004
1.0,4.0,2,-1.0,-300,-212.22817000000003
1.0,5.0,1,4.0,600,265.6125100000001
1.0,3.0,1,2.0,600,85.65056999999993
1.0,2.0,2,-1.0,-300,-130.78128
1.0,4.0,2,-1.0,-300,-19.128499999999974
1.0,2.0,2,-1.0,-300,45.85522000000003
1.0,2.0,2,-1.0,-300,181.9521
1.0,2.0,1,1.0,600,434.80962
1.0,3.0,3,-1.0,-300,27.53879999999998
1.0,3.0,2,-1.0,-300,270.89436
1.0,2.0,1,1.0,600,809.48974
1.0,2.0,2,-1.0,-300,23.139920000000018
1.0,2.0,3,-1.0,-300,16.51612
1.0,4.0,3,-1.0,-300,-15.991249999999994
1.0,2.0,1,1.0,600,135.11452000000003
1.0,3.0,1,2.0,600,-227.56588
1.0,3.0,2,-1.0,-300,-42.73455999999999
1.0,2.0,1,1.0,600,464.75588
1.0,3.0,3,-1.0,-300,-223.190065
1.0,2.0,1,1.0,600,225.418884
1.0,3.0,2,-1.0,-300,-260.80116000000004
1.0,2.0,1,1.0,600,157.40490999999997
1.0,2.0,1,1.0,600,344.3479999999999
1.0,2.0,2,-1.0,-300,327.22629000000006
1.0,3.0,3,-1.0,-300,25.417149999999992
1.0,2.0,1,1.0,600,-61.85059999999996
1.0,2.0,2,-1.0,-300,-130.25126
1.0,2.0,3,-1.0,-300,-192.7773
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,241.27163999999993
1.0,4.0,1,3.0,600,258.76836000000003
1.0,2.0,3,-1.0,-300,97.99815000000001
1.0,2.0,1,1.0,600,603.6035699999999
1.0,4.0,2,-1.0,-300,-44.3768
1.0,2.0,3,-1.0,-300,101.22059999999999
1.0,3.0,3,-1.0,-300,-175.73250000000002
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,80.81268000000006
1.0,3.0,2,-1.0,-300,-300.0
1.0,3.0,3,-1.0,-300,1.6555300000000273
1.0,2.0,2,-1.0,-300,-61.801008000000024
1.0,3.0,2,-1.0,-300,-154.51206
1.0,2.0,3,-1.0,-300,-63.35936000000001
1.0,3.0,1,2.0,600,100.43815999999995
1.0,2.0,1,1.0,600,287.7686
1.0,2.0,2,-1.0,-300,-220.77371999999997
1.0,10.0,2,-1.0,-300,-104.70216000000002
1.0,2.0,2,-1.0,-300,-47.504680000000036
1.0,2.0,3,-1.0,-300,33.6037
1.0,2.0,3,-1.0,-300,-6.246127999999999
1.0,2.0,2,-1.0,-300,-12.109160000000031
1.0,4.0,1,3.0,600,72.1415600000001
1.0,2.0,2,-1.0,-300,26.26600000000002
1.0,2.0,1,1.0,600,237.94246000000004
1.0,4.0,2,-1.0,-300,-141.20381999999995
1.0,2.0,3,-1.0,-300,64.63253999999998
1.0,2.0,1,1.0,600,-43.35555000000002
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,2,-1.0,-300,-451.01802
1.0,4.0,3,-1.0,-300,-267.59828000000005
1.0,5.0,3,-1.0,-300,66.81666000000003
1.0,2.0,3,-1.0,-300,-147.6268
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,289.17491999999993
1.0,2.0,3,-1.0,-300,13.336100000000044
1.0,2.0,1,1.0,600,195.41039999999998
1.0,2.0,3,-1.0,-300,-282.26076
1.0,2.0,2,-1.0,-300,-92.59761
1.0,4.0,2,-1.0,-300,-415.82783400000005
1.0,2.0,3,-1.0,-300,-135.141615
1.0,2.0,1,1.0,600,264.79501999999997
1.0,3.0,1,2.0,600,-165.54640799999999
1.0,2.0,3,-1.0,-300,85.04014999999998
1.0,2.0,1,1.0,600,600.0
1.0,2.0,2,-1.0,-300,52.47795000000002
1.0,2.0,1,1.0,600,69.28932800000004
1.0,2.0,2,-1.0,-300,-385.8303100000001
1.0,3.0,2,-1.0,-300,-151.78902000000005
1.0,2.0,1,1.0,600,173.135556
1.0,2.0,1,1.0,600,325.64482799999996
1.0,3.0,2,-1.0,-300,210.01908000000003
1.0,2.0,2,-1.0,-300,64.20153000000016
1.0,4.0,1,3.0,600,613.52052
1.0,3.0,2,-1.0,-300,-148.3275
1.0,2.0,2,-1.0,-300,341.79902400000003
1.0,2.0,1,1.0,600,188.10811999999999
1.0,2.0,2,-1.0,-300,85.46892000000004
1.0,2.0,1,1.0,600,360.114786
1.0,2.0,3,-1.0,-300,-134.95991999999998
1.0,2.0,1,1.0,600,495.37152000000003
1.0,2.0,3,-1.0,-300,-29.58734000000001
1.0,2.0,2,-1.0,-300,-129.19926
1.0,2.0,2,-1.0,-300,119.68768
1.0,3.0,1,2.0,600,483.14225999999996
1.0,2.0,2,-1.0,-300,-222.85183999999998
1.0,4.0,1,3.0,600,223.78659999999996
1.0,3.0,1,2.0,600,328.68652000000003
1.0,3.0,2,-1.0,-300,-117.29753
1.0,2.0,1,1.0,600,157.84193500000006
1.0,2.0,1,1.0,600,53.935700000000054
1.0,3.0,1,2.0,600,509.2131599999999
1.0,2.0,2,-1.0,-300,-317.100636
1.0,5.0,1,4.0,600,30.059570000000008
1.0,5.0,2,-1.0,-300,-235.69604800000002
1.0,3.0,1,2.0,600,319.67644
1.0,5.0,1,4.0,600,-52.107559000000066
1.0,3.0,2,-1.0,-300,99.8164999999999
1.0,5.0,3,-1.0,-300,-168.18594000000002
1.0,2.0,3,-1.0,-300,-33.15186
1.0,2.0,1,1.0,600,112.94547000000007
1.0,2.0,1,1.0,600,422.754
1.0,2.0,2,-1.0,-300,117.07750000000004
1.0,2.0,1,1.0,600,534.4359999999999
1.0,2.0,1,1.0,600,162.16425999999996
1.0,2.0,2,-1.0,-300,-124.01872
1.0,2.0,2,-1.0,-300,-269.1504
1.0,2.0,1,1.0,600,534.3652
1.0,2.0,1,1.0,600,47.431070000000034
1.0,5.0,2,-1.0,-300,-118.17638000000005
1.0,2.0,3,-1.0,-300,-120.4882
1.0,2.0,1,1.0,600,507.90605
1.0,3.0,3,-1.0,-300,60.78358000000003
1.0,2.0,2,-1.0,-300,63.81103999999999
1.0,3.0,2,-1.0,-300,-255.6297
1.0,3.0,1,2.0,600,101.23158400000003
1.0,2.0,2,-1.0,-300,-300.0
1.0,5.0,3,-1.0,-300,-58.219179999999994
1.0,3.0,2,-1.0,-300,-142.68665000000001
1.0,2.0,3,-1.0,-300,-145.09784
1.0,4.0,1,3.0,600,449.86805999999996
1.0,2.0,2,-1.0,-300,251.56364000000002
1.0,2.0,1,1.0,600,474.40723999999994
1.0,2.0,1,1.0,600,106.74098000000002
1.0,2.0,2,-1.0,-300,-109.2224
1.0,2.0,2,-1.0,-300,-373.40518
1.0,3.0,3,-1.0,-300,-97.89808000000001
1.0,2.0,1,1.0,600,318.26042
1.0,2.0,1,1.0,600,269.661288
1.0,3.0,1,2.0,600,600.0
1.0,2.0,1,1.0,600,249.163713
1.0,3.0,2,-1.0,-300,126.0498
1.0,2.0,1,1.0,600,469.629
1.0,2.0,3,-1.0,-300,-276.6016
1.0,2.0,3,-1.0,-300,-66.009425
1.0,3.0,2,-1.0,-300,-115.42980000000003
1.0,2.0,2,-1.0,-300,9.557690000000036
1.0,2.0,1,1.0,600,54.72158000000003
1.0,2.0,2,-1.0,-300,24.946300000000008
1.0,2.0,1,1.0,600,127.24035999999995
1.0,2.0,1,1.0,600,30.32585000000003
1.0,2.0,3,-1.0,-300,125.2992
1.0,2.0,1,1.0,600,225.97679999999997
1.0,2.0,2,-1.0,-300,-37.91374000000002
1.0,2.0,2,-1.0,-300,-52.461960000000005
1.0,5.0,3,-1.0,-300,-251.259754
1.0,2.0,3,-1.0,-300,-188.3058
1.0,3.0,1,2.0,600,317.7262700000001
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-211.28928
1.0,3.0,1,2.0,600,443.08466000000004
1.0,3.0,2,-1.0,-300,-51.953
1.0,3.0,1,2.0,600,348.4572
1.0,2.0,1,1.0,600,36.46692000000007
1.0,3.0,2,-1.0,-300,267.05296
1.0,2.0,1,1.0,600,426.87007600000004
1.0,3.0,3,-1.0,-300,-20.65155999999996
1.0,2.0,1,1.0,600,167.44389999999993
1.0,3.0,3,-1.0,-300,-163.89235499999998
1.0,3.0,1,2.0,600,-472.65398000000005
1.0,2.0,1,1.0,600,311.30848
1.0,3.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-30.817880000000002
1.0,3.0,2,-1.0,-300,-157.768218
1.0,3.0,3,-1.0,-300,-27.009040000000027
1.0,2.0,2,-1.0,-300,-94.56997999999999
1.0,3.0,3,-1.0,-300,-151.8675
1.0,3.0,2,-1.0,-300,79.79205000000009
1.0,2.0,3,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,5.642111999999997
1.0,2.0,1,1.0,600,242.81724000000006
1.0,2.0,2,-1.0,-300,150.468124
1.0,2.0,1,1.0,600,301.845388
1.0,4.0,1,3.0,600,144.35456
1.0,2.0,3,-1.0,-300,-2.744072000000017
1.0,10.0,1,9.0,600,165.0145
1.0,3.0,3,-1.0,-300,-35.48568
1.0,2.0,1,1.0,600,82.69788
1.0,3.0,2,-1.0,-300,57.2218400000001
1.0,2.0,1,1.0,600,478.35208
1.0,3.0,2,-1.0,-300,-45.807592
1.0,3.0,1,2.0,600,229.83888000000005
1.0,4.0,2,-1.0,-300,-645.337
1.0,3.0,1,2.0,600,-31.054560000000038
1.0,3.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,79.46765999999997
1.0,2.0,2,-1.0,-300,203.44746200000003
1.0,3.0,2,-1.0,-300,138.18806
1.0,4.0,1,3.0,600,278.14203000000003
1.0,2.0,2,-1.0,-300,28.345759999999984
1.0,2.0,2,-1.0,-300,-161.875
1.0,2.0,1,1.0,600,-131.22337
1.0,2.0,3,-1.0,-300,-132.05812
1.0,2.0,2,-1.0,-300,-186.287588
1.0,2.0,1,1.0,600,600.0
1.0,2.0,1,1.0,600,616.706972
1.0,2.0,3,-1.0,-300,8.931750000000033
1.0,3.0,1,2.0,600,90.40030000000002
1.0,3.0,1,2.0,600,458.05679999999995
1.0,5.0,3,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,145.21025999999995
1.0,2.0,2,-1.0,-300,-52.75375000000001
1.0,2.0,3,-1.0,-300,-224.63394
1.0,2.0,2,-1.0,-300,243.34937200000002
1.0,3.0,1,2.0,600,600.0
1.0,2.0,3,-1.0,-300,1.0253999999999905
1.0,3.0,3,-1.0,-300,-133.33504
1.0,3.0,2,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,38.53021000000007
1.0,3.0,2,-1.0,-300,-96.36855
1.0,3.0,1,2.0,600,-31.32552000000003
1.0,3.0,3,-1.0,-300,-89.69248999999999
1.0,2.0,3,-1.0,-300,-47.00207999999998
